alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks,resolution_time_days,cleaning_status
alert130805,txn10030805,Unusual_Amount,,True,,Hour campaign never office herself probably rest.,,Cleaned and Validated
alert125055,txn10025055,Unusual_Time,,True,,Plant during include service hospital say against.,,Cleaned and Validated
alert189965,txn10089965,Unusual_Time,,True,,Standard away important first use run we.,,Cleaned and Validated
alert100532,txn10000532,Unusual_Amount,,True,,Recognize find lawyer sea great candidate.,,Cleaned and Validated
alert114720,txn10014720,Unusual_Amount,2025-11-04 23:31:48,True,2025-11-04 23:31:48,Simple color fill build.,0.0,Cleaned and Validated
alert150220,txn10050220,Suspicious_Login,,True,,Customer let cause consider.,,Cleaned and Validated
alert145919,txn10045919,Frequent_Failure,2025-11-04 22:23:42,True,2025-11-04 22:23:42,Music inside international standard area specific black.,0.0,Cleaned and Validated
alert194832,txn10094832,Unusual_Time,,True,,Four probably according government provide.,,Cleaned and Validated
alert180167,txn10080167,Unusual_Time,2025-11-04 03:53:00,True,2025-11-04 03:53:00,Build room play season lot cultural source.,0.0,Cleaned and Validated
alert118831,txn10018831,Suspicious_Login,,True,,Easy reflect few later job.,,Cleaned and Validated
alert116734,txn10016734,Unusual_Time,,True,,Start color truth can program.,,Cleaned and Validated
alert163475,txn10063475,Unusual_Time,2025-11-04 16:25:54,True,2025-11-04 16:25:54,Only drive bag seven let increase.,0.0,Cleaned and Validated
alert184139,txn10084139,Unusual_Time,,True,,Prepare until join him price role employee.,,Cleaned and Validated
alert174369,txn10074369,Unusual_Amount,,True,,West mission work.,,Cleaned and Validated
alert158014,txn10058014,Suspicious_Login,,True,,Wear already material summer year surface.,,Cleaned and Validated
alert151290,txn10051290,Suspicious_Login,,True,,Throughout allow my cover by.,,Cleaned and Validated
alert186039,txn10086039,Unusual_Time,,False,,Society affect agree difficult day.,,Cleaned and Validated
alert136800,txn10036800,Unusual_Amount,,True,,Sell dream situation fine program economy determine.,,Cleaned and Validated
alert109995,txn10009995,Suspicious_Login,,False,,Writer back event parent measure happy kind.,,Cleaned and Validated
alert164790,txn10064790,Unusual_Amount,,True,,Like usually collection give author rich it.,,Cleaned and Validated
alert181016,txn10081016,Unusual_Amount,2025-11-04 09:09:24,True,2025-11-04 09:09:24,Three thank it catch say course.,0.0,Cleaned and Validated
alert103317,txn10003317,Suspicious_Login,,True,,Growth camera power yourself strategy key here.,,Cleaned and Validated
alert179368,txn10079368,Unusual_Time,2025-11-04 21:03:12,True,2025-11-04 21:03:12,Born later prepare exist difficult Congress road.,0.0,Cleaned and Validated
alert180149,txn10080149,Unusual_Time,,True,,Population field as amount easy voice.,,Cleaned and Validated
alert162859,txn10062859,Unusual_Time,,True,,Center office growth great author.,,Cleaned and Validated
alert131027,txn10031027,Frequent_Failure,2025-11-04 13:56:36,False,,Two answer recently beyond.,,Cleaned and Validated
alert167300,txn10067300,Unusual_Time,,False,,Serious pretty task whose.,,Cleaned and Validated
alert158446,txn10058446,Unusual_Time,2025-11-04 12:23:18,True,2025-11-04 12:23:18,Film nice special former important room point six.,0.0,Cleaned and Validated
alert157543,txn10057543,Unusual_Amount,,True,,Sit benefit ready table right year.,,Cleaned and Validated
alert117942,txn10017942,Unusual_Amount,2025-11-04 18:04:18,False,,Political partner public behavior food speech recent cut.,,Cleaned and Validated
alert159023,txn10059023,Unusual_Time,,True,,Attack ahead compare miss call tough word.,,Cleaned and Validated
alert140709,txn10040709,Suspicious_Login,,False,,Food almost fact various if near front.,,Cleaned and Validated
alert159167,txn10059167,Unusual_Amount,,True,,Chance grow laugh glass minute within think lawyer.,,Cleaned and Validated
alert149969,txn10049969,Frequent_Failure,2025-11-04 09:27:54,True,2025-11-04 09:27:54,Own population represent.,0.0,Cleaned and Validated
alert144511,txn10044511,Suspicious_Login,2025-11-04 05:22:30,True,2025-11-04 05:22:30,Food several together along.,0.0,Cleaned and Validated
alert104989,txn10004989,Suspicious_Login,2025-11-04 04:56:36,True,2025-11-04 04:56:36,Few ground result then.,0.0,Cleaned and Validated
alert181952,txn10081952,Frequent_Failure,,True,,Situation arm recognize new.,,Cleaned and Validated
alert112836,txn10012836,Suspicious_Login,,True,,What apply strategy pressure.,,Cleaned and Validated
alert149572,txn10049572,Frequent_Failure,2025-11-04 06:04:24,True,2025-11-04 06:04:24,Drop level check letter bill mind instead really.,0.0,Cleaned and Validated
alert107963,txn10007963,Unusual_Amount,,True,,Congress much nation cup.,,Cleaned and Validated
alert175880,txn10075880,Suspicious_Login,2025-11-04 17:52:42,True,2025-11-04 17:52:42,Practice next quality watch car real close camera.,0.0,Cleaned and Validated
alert127544,txn10027544,Unusual_Amount,,False,,Indicate minute standard same.,,Cleaned and Validated
alert187238,txn10087238,Frequent_Failure,,True,,Truth sport leg medical discover mention off think.,,Cleaned and Validated
alert169497,txn10069497,Frequent_Failure,2025-11-04 13:42:42,True,2025-11-04 13:42:42,Goal fish much health various have option.,0.0,Cleaned and Validated
alert158210,txn10058210,Unusual_Amount,2025-11-04 06:52:48,True,2025-11-04 06:52:48,Hair reflect offer teacher soon beyond suffer.,0.0,Cleaned and Validated
alert194527,txn10094527,Suspicious_Login,2025-11-04 09:57:24,True,2025-11-04 09:57:24,Myself down sell reality.,0.0,Cleaned and Validated
alert119720,txn10019720,Unusual_Amount,,True,,Parent trouble morning son.,,Cleaned and Validated
alert157357,txn10057357,Frequent_Failure,,True,,Choose image tend already response true reflect blue.,,Cleaned and Validated
alert149918,txn10049918,Unusual_Time,2025-11-04 17:59:00,True,2025-11-04 17:59:00,Some compare show provide public.,0.0,Cleaned and Validated
alert168310,txn10068310,Unusual_Time,,False,,Sort help size position window.,,Cleaned and Validated
alert104125,txn10004125,Suspicious_Login,,True,,Soon local dinner sister will ask month.,,Cleaned and Validated
alert178155,txn10078155,Suspicious_Login,,True,,Him focus management create main physical put friend.,,Cleaned and Validated
alert149061,txn10049061,Unusual_Time,2025-11-04 23:12:30,True,2025-11-04 23:12:30,House area shake production song customer main.,0.0,Cleaned and Validated
alert189426,txn10089426,Suspicious_Login,2025-11-04 00:43:12,True,2025-11-04 00:43:12,Choose indicate send line play top quickly.,0.0,Cleaned and Validated
alert105364,txn10005364,Unusual_Time,,False,,Beat compare message ball baby former simple green.,,Cleaned and Validated
alert138128,txn10038128,Suspicious_Login,,True,,Music write answer later matter real past.,,Cleaned and Validated
alert130148,txn10030148,Unusual_Time,2025-11-04 01:29:18,True,2025-11-04 01:29:18,Degree government although.,0.0,Cleaned and Validated
alert166019,txn10066019,Unusual_Time,,False,,Matter still fear sister.,,Cleaned and Validated
alert121517,txn10021517,Suspicious_Login,2025-11-04 05:06:06,True,2025-11-04 05:06:06,Standard finish bed early few prepare those hospital.,0.0,Cleaned and Validated
alert120176,txn10020176,Unusual_Amount,,True,,Success charge sound often.,,Cleaned and Validated
alert178782,txn10078782,Suspicious_Login,2025-11-04 23:28:54,True,2025-11-04 23:28:54,Stuff room different.,0.0,Cleaned and Validated
alert193956,txn10093956,Suspicious_Login,,True,,Base analysis without agency.,,Cleaned and Validated
alert186972,txn10086972,Suspicious_Login,,True,,Measure some collection worry music option different.,,Cleaned and Validated
alert147886,txn10047886,Unusual_Time,,False,,Occur the woman trade.,,Cleaned and Validated
alert172724,txn10072724,Unusual_Time,,False,,Consumer simply difference with.,,Cleaned and Validated
alert174723,txn10074723,Frequent_Failure,2025-11-04 17:33:24,True,2025-11-04 17:33:24,Dog item car small.,0.0,Cleaned and Validated
alert145755,txn10045755,Unusual_Amount,,True,,Modern not game something never.,,Cleaned and Validated
alert185775,txn10085775,Frequent_Failure,2025-11-04 19:32:12,True,2025-11-04 19:32:12,White until investment hot event water either somebody.,0.0,Cleaned and Validated
alert159662,txn10059662,Frequent_Failure,,True,,Rule save never small much stage.,,Cleaned and Validated
alert193454,txn10093454,Unusual_Amount,,True,,This evidence nothing left important media.,,Cleaned and Validated
alert106814,txn10006814,Frequent_Failure,2025-11-04 05:59:54,True,2025-11-04 05:59:54,Fine second after hospital sure.,0.0,Cleaned and Validated
alert111125,txn10011125,Unusual_Amount,,True,,Teacher hard public reason suffer notice.,,Cleaned and Validated
alert180057,txn10080057,Unusual_Amount,2025-11-04 07:38:36,True,2025-11-04 07:38:36,Whole hear environment ready step.,0.0,Cleaned and Validated
alert169177,txn10069177,Unusual_Amount,,True,,Everyone friend including crime social and stage door.,,Cleaned and Validated
alert104589,txn10004589,Unusual_Amount,,True,,Suggest of capital adult.,,Cleaned and Validated
alert129210,txn10029210,Frequent_Failure,,True,,Human great natural while consider pattern although.,,Cleaned and Validated
alert145088,txn10045088,Frequent_Failure,,True,,Fly music Mrs remember.,,Cleaned and Validated
alert100665,txn10000665,Unusual_Time,2025-11-04 20:02:12,True,2025-11-04 20:02:12,Myself center east truth perhaps newspaper today.,0.0,Cleaned and Validated
alert145047,txn10045047,Suspicious_Login,,True,,Stay those show may hundred.,,Cleaned and Validated
alert174356,txn10074356,Frequent_Failure,,True,,Particular lead floor almost write big.,,Cleaned and Validated
alert102808,txn10002808,Unusual_Amount,,False,,Walk school car lawyer develop since nature.,,Cleaned and Validated
alert113124,txn10013124,Frequent_Failure,,True,,Different should pretty light season run teach.,,Cleaned and Validated
alert182622,txn10082622,Suspicious_Login,2025-11-04 18:51:24,True,2025-11-04 18:51:24,Suggest political write need.,0.0,Cleaned and Validated
alert196623,txn10096623,Unusual_Time,,True,,Tell take vote.,,Cleaned and Validated
alert199190,txn10099190,Unusual_Time,,False,,Better because study know along return voice.,,Cleaned and Validated
alert121256,txn10021256,Unusual_Time,,True,,Sport election amount begin.,,Cleaned and Validated
alert178472,txn10078472,Unusual_Amount,,True,,Article case item attention event sister.,,Cleaned and Validated
alert105651,txn10005651,Suspicious_Login,2025-11-04 22:08:30,True,2025-11-04 22:08:30,Treatment become hot term.,0.0,Cleaned and Validated
alert141786,txn10041786,Unusual_Time,2025-11-04 13:09:00,True,2025-11-04 13:09:00,Six action head hair nothing let low.,0.0,Cleaned and Validated
alert103374,txn10003374,Suspicious_Login,2025-11-04 04:43:42,True,2025-11-04 04:43:42,Family simply wife eye.,0.0,Cleaned and Validated
alert191027,txn10091027,Unusual_Amount,2025-11-04 03:28:24,True,2025-11-04 03:28:24,Song interesting radio manager teacher under black traditional.,0.0,Cleaned and Validated
alert164554,txn10064554,Unusual_Time,,True,,Let or start study especially.,,Cleaned and Validated
alert127229,txn10027229,Unusual_Time,,True,,Issue the those who.,,Cleaned and Validated
alert172502,txn10072502,Unusual_Amount,2025-11-04 13:39:36,True,2025-11-04 13:39:36,Art change south standard front husband.,0.0,Cleaned and Validated
alert108433,txn10008433,Suspicious_Login,,True,2025-11-04 06:42:06,Our church mouth yard dark.,,Cleaned and Validated
alert147874,txn10047874,Frequent_Failure,,True,,Prove amount hand four time.,,Cleaned and Validated
alert117888,txn10017888,Frequent_Failure,2025-11-04 12:39:24,False,,Leave above play happy.,,Cleaned and Validated
alert130208,txn10030208,Unusual_Time,2025-11-04 04:08:06,True,2025-11-04 06:42:06,Focus begin prevent history management.,0.0,Cleaned and Validated
alert112932,txn10012932,Suspicious_Login,,True,,Affect situation listen.,,Cleaned and Validated
alert117424,txn10017424,Unusual_Amount,,True,,Wide sign similar risk piece wide.,,Cleaned and Validated
alert120915,txn10020915,Suspicious_Login,2025-11-04 09:03:06,True,2025-11-04 09:03:06,Color college office long sea Mr wide.,0.0,Cleaned and Validated
alert155278,txn10055278,Unusual_Time,,True,,Total coach course exist.,,Cleaned and Validated
alert198994,txn10098994,Suspicious_Login,,True,,Traditional suffer seat high.,,Cleaned and Validated
alert181379,txn10081379,Suspicious_Login,,True,,Story position big.,,Cleaned and Validated
alert113204,txn10013204,Suspicious_Login,2025-11-04 16:20:12,True,2025-11-04 16:20:12,Wife analysis seem oil another.,0.0,Cleaned and Validated
alert139707,txn10039707,Suspicious_Login,,True,,Soon analysis seven site produce scientist.,,Cleaned and Validated
alert100235,txn10000235,Unusual_Amount,2025-11-04 00:38:18,True,2025-11-04 00:38:18,Now name ok but current religious.,0.0,Cleaned and Validated
alert168479,txn10068479,Unusual_Amount,,False,,Character quickly impact own free move.,,Cleaned and Validated
alert166371,txn10066371,Suspicious_Login,,True,,Board any create focus.,,Cleaned and Validated
alert115287,txn10015287,Suspicious_Login,2025-11-04 01:42:24,True,2025-11-04 01:42:24,Process in begin agency.,0.0,Cleaned and Validated
alert120743,txn10020743,Unusual_Amount,2025-11-04 05:48:54,True,2025-11-04 05:48:54,Morning low guess director.,0.0,Cleaned and Validated
alert197121,txn10097121,Unusual_Time,2025-11-04 16:41:54,True,2025-11-04 16:41:54,Quite top Mr face head growth course member.,0.0,Cleaned and Validated
alert132024,txn10032024,Unusual_Time,2025-11-04 02:13:54,True,2025-11-04 02:13:54,Staff mean sea sure argue nor.,0.0,Cleaned and Validated
alert100777,txn10000777,Unusual_Time,,True,,Meet education sport sea.,,Cleaned and Validated
alert112048,txn10012048,Unusual_Amount,2025-11-04 17:13:24,True,2025-11-04 06:42:06,Action writer remain through perhaps wind.,,Cleaned and Validated
alert128803,txn10028803,Unusual_Amount,,True,,Remain become keep democratic three civil policy happy.,,Cleaned and Validated
alert146616,txn10046616,Unusual_Amount,,False,,Republican bag describe rule address write develop.,,Cleaned and Validated
alert137644,txn10037644,Suspicious_Login,,True,,Food itself decade whatever hospital respond.,,Cleaned and Validated
alert193609,txn10093609,Unusual_Time,2025-11-04 14:53:06,True,2025-11-04 14:53:06,Control positive writer article a training figure.,0.0,Cleaned and Validated
alert113884,txn10013884,Unusual_Amount,2025-11-04 05:09:30,True,2025-11-04 05:09:30,Less radio discuss.,0.0,Cleaned and Validated
alert130301,txn10030301,Unusual_Amount,,False,,Son important cell stage four individual analysis.,,Cleaned and Validated
alert158636,txn10058636,Unusual_Time,2025-11-04 02:19:06,True,2025-11-04 02:19:06,Type remember American economic activity.,0.0,Cleaned and Validated
alert176093,txn10076093,Unusual_Amount,2025-11-04 15:44:48,True,2025-11-04 15:44:48,Carry mention agent those administration fly party production.,0.0,Cleaned and Validated
alert186284,txn10086284,Unusual_Amount,,True,,Message son food war short key need front.,,Cleaned and Validated
