device_id,customer_id,device_type,app_version,is_rooted,last_active,days_since_last_active
dev100444,cust100444,Ios,2.6.18,False,2025-11-04 16:21:06,0.0
dev100445,cust100445,Feature_Phone,4.7.1,True,,
dev100446,cust100446,Ios,2.6.0,False,,
dev100447,cust100447,Ios,1.8.7,False,,
dev100448,cust100448,Tablet,3.6.10,False,2025-11-04 23:40:06,0.0
dev100449,cust100449,Tablet,1.3.10,False,,
dev100450,cust100450,Feature_Phone,4.0.20,False,,
dev100451,cust100451,Android,2.9.16,False,,
dev100452,cust100452,Tablet,4.1.6,False,2025-11-04 15:04:48,0.0
dev100453,cust100453,Android,1.6.4,False,,
dev100454,cust100454,Android,1.1.15,False,,
dev100455,cust100455,Feature_Phone,4.6.10,False,2025-11-04 08:16:00,0.0
dev100456,cust100456,Android,2.8.19,False,2025-11-04 19:36:00,0.0
dev100457,cust100457,Tablet,1.4.18,False,,
dev100458,cust100458,Ios,3.7.9,False,,
dev100459,cust100459,Ios,2.7.5,False,2025-11-04 13:16:06,0.0
dev100460,cust100460,Android,3.1.17,False,2025-11-04 19:29:48,0.0
dev100461,cust100461,Android,4.3.3,False,,
dev100462,cust100462,Feature_Phone,1.0.2,False,2025-11-04 01:43:48,0.0
dev100463,cust100463,Ios,3.9.7,False,,
dev100464,cust100464,Ios,3.4.5,False,2025-11-04 07:14:42,0.0
dev100465,cust100465,Android,3.0.3,False,,
dev100466,cust100466,Feature_Phone,2.1.17,False,,
dev100467,cust100467,Android,4.4.4,False,2025-11-04 17:23:00,0.0
dev100468,cust100468,Tablet,2.5.12,False,,
dev100469,cust100469,Feature_Phone,3.2.2,False,2025-11-04 07:19:36,0.0
dev100470,cust100470,Feature_Phone,2.6.0,False,2025-11-04 04:27:42,0.0
dev100471,cust100471,Ios,4.4.19,False,,
dev100472,cust100472,Ios,3.1.10,False,,
dev100473,cust100473,Tablet,2.0.0,False,2025-11-04 01:16:42,0.0
dev100474,cust100474,Android,1.8.3,False,2025-11-04 20:01:30,0.0
dev100475,cust100475,Android,4.7.12,False,,
dev100476,cust100476,Android,2.1.13,False,,
dev100477,cust100477,Tablet,1.1.5,False,,
dev100478,cust100478,Tablet,1.6.0,False,,
dev100479,cust100479,Feature_Phone,3.2.1,False,2025-11-04 12:14:48,0.0
dev100480,cust100480,Ios,3.4.9,False,,
dev100481,cust100481,Android,1.0.6,False,,
dev100482,cust100482,Feature_Phone,1.4.17,False,2025-11-04 12:16:00,0.0
dev100483,cust100483,Tablet,4.4.12,False,,
dev100484,cust100484,Android,2.3.8,False,,
dev100485,cust100485,Android,4.1.1,False,2025-11-04 17:38:54,0.0
dev100486,cust100486,Tablet,1.1.1,False,,
dev100487,cust100487,Tablet,1.7.6,False,,
dev100488,cust100488,Tablet,4.0.18,False,,
dev100489,cust100489,Feature_Phone,3.5.15,False,2025-11-04 16:53:18,0.0
dev100490,cust100490,Ios,4.2.20,False,,
dev100491,cust100491,Ios,3.2.11,False,,
dev100492,cust100492,Feature_Phone,1.3.17,False,,
dev100493,cust100493,Tablet,4.9.1,False,2025-11-04 00:49:54,0.0
dev100494,cust100494,Tablet,3.3.1,False,2025-11-04 11:49:36,0.0
dev100495,cust100495,Feature_Phone,3.6.20,False,2025-11-04 02:19:00,0.0
dev100496,cust100496,Tablet,2.5.2,False,,
dev100497,cust100497,Android,1.7.2,False,2025-11-04 14:26:54,0.0
dev100498,cust100498,Tablet,1.0.11,False,2025-11-04 05:00:42,0.0
dev100499,cust100499,Feature_Phone,2.9.17,False,2025-11-04 08:51:36,0.0
dev100500,cust100500,Tablet,3.2.7,False,2025-11-04 01:24:54,0.0
dev100501,cust100501,Tablet,4.2.15,False,,
dev100502,cust100502,Android,4.8.17,False,,
dev100503,cust100503,Android,3.5.12,False,,
dev100504,cust100504,Feature_Phone,3.9.13,False,,
dev100505,cust100505,Feature_Phone,4.8.20,False,,
dev100506,cust100506,Ios,1.7.20,False,,
dev100507,cust100507,Feature_Phone,3.3.14,False,2025-11-04 02:27:00,0.0
dev100508,cust100508,Android,4.0.18,False,2025-11-04 03:03:00,0.0
dev100509,cust100509,Ios,1.8.6,False,2025-11-04 08:34:42,0.0
dev100510,cust100510,Feature_Phone,4.1.13,False,,
dev100511,cust100511,Feature_Phone,4.3.13,False,2025-11-04 17:33:42,0.0
dev100512,cust100512,Ios,4.6.14,False,,
dev100513,cust100513,Android,1.1.19,False,,
dev100514,cust100514,Ios,4.8.19,True,2025-11-04 23:01:36,0.0
dev100515,cust100515,Tablet,2.2.9,False,2025-11-04 20:53:12,0.0
dev100516,cust100516,Feature_Phone,3.8.8,False,2025-11-04 18:39:48,0.0
dev100517,cust100517,Ios,4.1.7,False,2025-11-04 13:17:54,0.0
dev100518,cust100518,Feature_Phone,4.3.5,False,,
dev100519,cust100519,Tablet,2.3.5,False,2025-11-04 10:36:00,0.0
dev100520,cust100520,Ios,4.5.14,True,2025-11-04 00:25:06,0.0
dev100521,cust100521,Android,4.5.10,False,2025-11-04 04:57:24,0.0
dev100522,cust100522,Feature_Phone,2.6.8,False,,
dev100523,cust100523,Tablet,2.8.0,False,2025-11-04 07:42:18,0.0
dev100524,cust100524,Feature_Phone,1.0.4,False,,
dev100525,cust100525,Tablet,3.8.16,False,,
dev100526,cust100526,Ios,1.6.12,False,2025-11-04 14:59:12,0.0
dev100527,cust100527,Android,3.6.1,True,,
dev100528,cust100528,Android,3.4.9,False,,
dev100529,cust100529,Feature_Phone,4.8.7,False,2025-11-04 11:22:54,0.0
dev100530,cust100530,Feature_Phone,3.0.4,False,,
dev100531,cust100531,Android,4.2.15,False,2025-11-04 19:15:42,0.0
dev100532,cust100532,Ios,3.3.12,False,,
dev100533,cust100533,Feature_Phone,2.2.10,False,2025-11-04 19:42:48,0.0
dev100534,cust100534,Ios,3.5.6,False,,
dev100535,cust100535,Tablet,3.8.18,False,,
dev100536,cust100536,Tablet,4.1.5,False,2025-11-04 00:34:30,0.0
dev100537,cust100537,Android,3.4.4,False,,
dev100538,cust100538,Feature_Phone,3.6.12,False,,
dev100539,cust100539,Tablet,1.6.7,False,,
dev100540,cust100540,Tablet,4.7.16,False,,
dev100541,cust100541,Feature_Phone,1.7.4,False,,
dev100542,cust100542,Android,1.0.9,False,2025-11-04 06:34:48,0.0
dev100543,cust100543,Feature_Phone,4.7.19,False,,
dev100544,cust100544,Android,2.2.1,False,2025-11-04 18:39:00,0.0
dev100545,cust100545,Android,1.6.19,False,,
dev100546,cust100546,Tablet,4.5.17,False,,
dev100547,cust100547,Feature_Phone,2.4.12,False,2025-11-04 02:57:06,0.0
dev100548,cust100548,Tablet,4.5.15,False,,
dev100549,cust100549,Ios,2.5.3,False,,
dev100550,cust100550,Ios,4.0.14,False,2025-11-04 16:18:12,0.0
dev100551,cust100551,Android,4.4.15,False,,
dev100552,cust100552,Ios,3.6.10,False,2025-11-04 23:26:18,0.0
dev100553,cust100553,Feature_Phone,1.1.10,False,2025-11-04 10:09:06,0.0
dev100554,cust100554,Ios,3.5.10,False,,
dev100555,cust100555,Android,4.6.3,False,,
dev100556,cust100556,Ios,4.0.12,False,,
dev100557,cust100557,Tablet,2.8.15,False,,
dev100558,cust100558,Tablet,3.4.16,False,2025-11-04 01:45:48,0.0
dev100559,cust100559,Android,3.7.8,False,,
dev100560,cust100560,Android,1.2.13,False,,
dev100561,cust100561,Ios,3.7.6,False,,
dev100562,cust100562,Android,1.3.20,False,,
dev100563,cust100563,Android,2.0.12,False,,
dev100564,cust100564,Android,2.4.14,False,,
dev100565,cust100565,Android,1.0.8,False,2025-11-04 12:44:54,0.0
dev100566,cust100566,Tablet,4.5.12,False,,
dev100567,cust100567,Android,3.0.7,False,,
dev100568,cust100568,Android,1.4.9,False,,
dev100569,cust100569,Tablet,2.4.2,False,,
dev100570,cust100570,Tablet,2.3.12,False,2025-11-04 15:31:54,0.0
dev100571,cust100571,Tablet,1.7.7,False,2025-11-04 22:21:00,0.0
dev100572,cust100572,Tablet,1.8.9,True,2025-11-04 23:52:06,0.0
dev100573,cust100573,Ios,2.4.16,False,2025-11-04 03:47:54,0.0
dev100574,cust100574,Android,2.3.13,False,,
dev100575,cust100575,Ios,4.3.19,False,,
dev100576,cust100576,Feature_Phone,2.3.0,True,,
dev100577,cust100577,Ios,2.6.3,False,,
dev100578,cust100578,Android,1.6.15,True,,
dev100579,cust100579,Tablet,2.5.19,False,,
dev100580,cust100580,Feature_Phone,3.3.2,False,,
dev100581,cust100581,Ios,4.9.5,False,,
dev100582,cust100582,Android,4.7.9,False,,
dev100583,cust100583,Android,2.9.0,True,,
dev100584,cust100584,Android,1.1.8,False,,
dev100585,cust100585,Tablet,2.6.10,False,2025-11-04 21:37:42,0.0
dev100586,cust100586,Android,3.8.16,False,2025-11-04 14:50:48,0.0
dev100587,cust100587,Tablet,3.9.18,False,,
dev100588,cust100588,Android,3.8.10,False,,
dev100589,cust100589,Tablet,3.8.19,False,,
dev100590,cust100590,Ios,4.8.10,False,,
dev100591,cust100591,Android,1.4.8,False,,
dev100592,cust100592,Feature_Phone,3.5.6,False,2025-11-04 21:08:18,0.0
dev100593,cust100593,Ios,1.6.15,False,,
dev100594,cust100594,Feature_Phone,4.1.12,False,,
dev100595,cust100595,Ios,2.5.13,False,,
dev100596,cust100596,Feature_Phone,4.4.8,False,,
dev100597,cust100597,Tablet,2.0.20,False,2025-11-04 05:39:24,0.0
dev100598,cust100598,Ios,3.5.18,False,2025-11-04 05:29:12,0.0
dev100599,cust100599,Tablet,3.9.1,True,,
dev100600,cust100600,Feature_Phone,2.1.16,False,,
dev100601,cust100601,Tablet,3.3.20,False,,
dev100602,cust100602,Ios,4.4.19,False,2025-11-04 01:58:12,0.0
dev100603,cust100603,Feature_Phone,3.8.3,False,2025-11-04 06:34:12,0.0
dev100604,cust100604,Ios,3.3.16,False,,
dev100605,cust100605,Tablet,2.9.13,False,,
dev100606,cust100606,Ios,2.5.12,False,,
dev100607,cust100607,Ios,4.1.7,False,,
dev100608,cust100608,Feature_Phone,1.7.19,False,,
dev100609,cust100609,Android,4.0.2,False,,
dev100610,cust100610,Ios,3.4.0,True,,
dev100611,cust100611,Android,3.4.19,False,,
dev100612,cust100612,Ios,2.0.10,False,2025-11-04 17:48:00,0.0
dev100613,cust100613,Tablet,4.3.20,False,2025-11-04 22:43:36,0.0
dev100614,cust100614,Android,4.6.4,False,,
dev100615,cust100615,Ios,2.1.6,False,2025-11-04 08:14:24,0.0
dev100616,cust100616,Ios,1.2.11,False,,
dev100617,cust100617,Tablet,1.1.1,False,,
dev100618,cust100618,Feature_Phone,2.2.3,False,,
dev100619,cust100619,Feature_Phone,4.1.19,False,,
dev100620,cust100620,Feature_Phone,1.5.5,False,,
dev100621,cust100621,Android,1.7.2,False,,
dev100622,cust100622,Android,1.1.3,False,,
dev100623,cust100623,Android,3.0.13,False,2025-11-04 10:59:24,0.0
dev100624,cust100624,Tablet,2.5.13,False,,
dev100625,cust100625,Ios,1.0.15,False,,
dev100626,cust100626,Feature_Phone,1.0.20,False,2025-11-04 21:33:54,0.0
dev100627,cust100627,Android,2.4.5,True,,
dev100628,cust100628,Tablet,3.7.7,False,,
dev100629,cust100629,Ios,3.1.15,False,2025-11-04 10:08:00,0.0
dev100630,cust100630,Tablet,3.3.4,False,2025-11-04 08:46:06,0.0
dev100631,cust100631,Ios,1.6.2,False,,
dev100632,cust100632,Ios,1.7.16,False,,
dev100633,cust100633,Android,4.7.3,False,2025-11-04 20:43:18,0.0
dev100634,cust100634,Tablet,2.1.6,False,2025-11-04 18:33:42,0.0
dev100635,cust100635,Ios,2.1.6,False,,
dev100636,cust100636,Tablet,1.0.10,True,2025-11-04 12:43:42,0.0
dev100637,cust100637,Android,3.2.12,False,,
dev100638,cust100638,Ios,1.9.4,False,,
dev100639,cust100639,Feature_Phone,1.5.3,False,2025-11-04 22:39:42,0.0
dev100640,cust100640,Ios,3.7.18,False,,
dev100641,cust100641,Tablet,4.9.20,False,2025-11-04 16:00:18,0.0
dev100642,cust100642,Tablet,1.4.10,False,2025-11-04 21:28:30,0.0
dev100643,cust100643,Android,4.8.19,False,2025-11-04 16:52:54,0.0
dev100644,cust100644,Android,1.3.11,False,2025-11-04 09:57:42,0.0
dev100645,cust100645,Tablet,3.1.8,False,2025-11-04 15:26:00,0.0
dev100646,cust100646,Ios,2.9.0,False,,
dev100647,cust100647,Tablet,4.3.3,False,,
dev100648,cust100648,Ios,4.0.20,False,2025-11-04 05:37:54,0.0
dev100649,cust100649,Ios,3.5.8,False,2025-11-04 20:01:30,0.0
dev100650,cust100650,Tablet,1.9.1,False,,
dev100651,cust100651,Android,1.4.9,False,,
dev100652,cust100652,Tablet,4.8.13,False,,
dev100653,cust100653,Tablet,4.1.1,False,2025-11-04 12:43:42,0.0
dev100654,cust100654,Feature_Phone,3.9.5,False,2025-11-04 11:29:24,0.0
dev100655,cust100655,Tablet,1.7.4,False,,
dev100656,cust100656,Tablet,1.6.9,False,,
dev100657,cust100657,Feature_Phone,2.4.17,False,2025-11-04 13:11:12,0.0
dev100658,cust100658,Ios,3.4.11,False,,
dev100659,cust100659,Ios,3.4.4,False,,
dev100660,cust100660,Ios,2.5.14,False,2025-11-04 11:32:18,0.0
dev100661,cust100661,Android,2.7.12,False,2025-11-04 03:24:18,0.0
dev100662,cust100662,Feature_Phone,1.9.8,False,2025-11-04 03:02:18,0.0
dev100663,cust100663,Feature_Phone,1.9.0,False,2025-11-04 14:58:00,0.0
dev100664,cust100664,Feature_Phone,3.9.8,False,,
dev100665,cust100665,Tablet,4.5.17,False,2025-11-04 09:48:36,0.0
dev100666,cust100666,Android,1.3.10,False,2025-11-04 01:42:42,0.0
dev100667,cust100667,Ios,2.8.17,False,2025-11-04 03:32:54,0.0
dev100668,cust100668,Ios,4.1.0,False,2025-11-04 01:30:36,0.0
dev100669,cust100669,Feature_Phone,3.5.17,False,,
dev100670,cust100670,Feature_Phone,3.7.5,False,,
dev100671,cust100671,Feature_Phone,3.9.4,False,,
dev100672,cust100672,Ios,4.2.2,False,,
dev100673,cust100673,Android,1.9.9,False,,
dev100674,cust100674,Ios,2.6.2,False,2025-11-04 20:08:48,0.0
dev100675,cust100675,Tablet,1.4.15,False,2025-11-04 17:15:06,0.0
dev100676,cust100676,Android,3.1.1,False,,
dev100677,cust100677,Android,4.5.12,False,,
dev100678,cust100678,Ios,1.1.4,False,2025-11-04 10:48:36,0.0
dev100679,cust100679,Ios,4.5.4,False,,
dev100680,cust100680,Android,3.8.20,False,2025-11-04 08:04:54,0.0
dev100681,cust100681,Android,2.6.11,False,2025-11-04 05:43:12,0.0
dev100682,cust100682,Android,2.8.13,False,,
dev100683,cust100683,Tablet,2.6.8,False,2025-11-04 23:43:00,0.0
dev100684,cust100684,Ios,4.0.2,False,,
dev100685,cust100685,Feature_Phone,3.6.7,False,2025-11-04 23:22:06,0.0
dev100686,cust100686,Ios,1.7.17,False,,
dev100687,cust100687,Feature_Phone,1.1.4,False,,
dev100688,cust100688,Tablet,2.4.3,False,2025-11-04 04:53:12,0.0
dev100689,cust100689,Feature_Phone,2.6.14,False,2025-11-04 07:18:00,0.0
dev100690,cust100690,Tablet,1.9.15,False,2025-11-04 04:45:36,0.0
dev100691,cust100691,Feature_Phone,4.6.18,False,,
dev100692,cust100692,Tablet,1.5.2,False,,
dev100693,cust100693,Android,1.2.5,False,,
dev100694,cust100694,Feature_Phone,4.4.20,False,,
dev100695,cust100695,Tablet,1.4.19,False,,
dev100696,cust100696,Android,2.3.16,False,,
dev100697,cust100697,Tablet,2.6.11,False,,
dev100698,cust100698,Feature_Phone,3.5.0,False,,
dev100699,cust100699,Ios,4.1.5,False,,
dev100700,cust100700,Ios,1.9.13,False,,
dev100701,cust100701,Feature_Phone,3.7.18,False,2025-11-04 01:01:12,0.0
dev100702,cust100702,Android,1.2.1,True,2025-11-04 19:36:42,0.0
dev100703,cust100703,Tablet,3.7.11,False,,
dev100704,cust100704,Feature_Phone,1.7.1,False,,
dev100705,cust100705,Android,3.2.4,False,,
dev100706,cust100706,Tablet,2.7.20,False,,
dev100707,cust100707,Tablet,2.1.13,False,2025-11-04 07:58:42,0.0
dev100708,cust100708,Feature_Phone,4.8.19,False,,
dev100709,cust100709,Feature_Phone,4.0.18,True,,
dev100710,cust100710,Tablet,2.8.17,False,,
dev100711,cust100711,Android,1.9.1,False,2025-11-04 10:58:24,0.0
dev100712,cust100712,Tablet,4.3.7,False,2025-11-04 09:15:24,0.0
dev100713,cust100713,Android,3.7.1,False,,
dev100714,cust100714,Feature_Phone,4.7.19,False,2025-11-04 05:45:00,0.0
dev100715,cust100715,Feature_Phone,2.9.18,False,,
dev100716,cust100716,Android,1.5.0,False,2025-11-04 23:44:00,0.0
dev100717,cust100717,Tablet,3.1.7,False,,
dev100718,cust100718,Android,2.8.0,False,2025-11-04 05:40:36,0.0
dev100719,cust100719,Android,3.1.18,False,,
dev100720,cust100720,Ios,4.7.15,True,,
dev100721,cust100721,Tablet,4.0.15,False,2025-11-04 21:36:36,0.0
dev100722,cust100722,Android,4.4.7,False,,
dev100723,cust100723,Android,4.4.18,False,,
dev100724,cust100724,Feature_Phone,4.6.7,False,2025-11-04 06:22:36,0.0
dev100725,cust100725,Android,3.8.9,False,,
dev100726,cust100726,Feature_Phone,2.1.15,False,,
dev100727,cust100727,Tablet,2.6.10,False,,
dev100728,cust100728,Feature_Phone,4.9.14,False,2025-11-04 16:17:06,0.0
dev100729,cust100729,Ios,3.0.4,False,,
dev100730,cust100730,Android,4.8.13,False,,
dev100731,cust100731,Tablet,2.6.9,False,2025-11-04 09:40:36,0.0
dev100732,cust100732,Android,4.6.2,False,,
dev100733,cust100733,Feature_Phone,2.3.3,False,2025-11-04 17:21:06,0.0
dev100734,cust100734,Feature_Phone,3.9.18,False,,
dev100735,cust100735,Android,4.3.0,False,,
dev100736,cust100736,Feature_Phone,4.7.2,False,,
dev100737,cust100737,Feature_Phone,3.9.18,False,,
dev100738,cust100738,Tablet,1.7.19,False,,
dev100739,cust100739,Feature_Phone,2.1.2,False,,
dev100740,cust100740,Ios,2.3.8,False,2025-11-04 13:51:12,0.0
dev100741,cust100741,Tablet,2.5.7,False,,
dev100742,cust100742,Ios,4.5.16,False,,
dev100743,cust100743,Ios,2.6.16,False,,
dev100744,cust100744,Android,3.8.16,False,,
dev100745,cust100745,Ios,1.2.4,True,2025-11-04 21:08:54,0.0
dev100746,cust100746,Ios,1.1.16,False,2025-11-04 07:50:48,0.0
dev100747,cust100747,Android,1.2.0,False,2025-11-04 08:05:06,0.0
dev100748,cust100748,Android,2.4.12,False,,
dev100749,cust100749,Tablet,1.4.4,False,,
dev100750,cust100750,Android,4.8.3,False,,
dev100751,cust100751,Android,1.7.4,False,,
dev100752,cust100752,Feature_Phone,1.3.18,False,,
dev100753,cust100753,Feature_Phone,4.7.6,False,,
dev100754,cust100754,Ios,4.1.3,False,,
dev100755,cust100755,Tablet,4.8.4,False,,
dev100756,cust100756,Tablet,2.3.5,False,2025-11-04 05:06:30,0.0
dev100757,cust100757,Ios,4.9.0,False,,
dev100758,cust100758,Android,2.6.14,False,,
dev100759,cust100759,Tablet,1.4.14,False,,
dev100760,cust100760,Tablet,1.6.15,False,,
dev100761,cust100761,Android,1.1.10,False,,
dev100762,cust100762,Android,4.3.17,False,,
dev100763,cust100763,Android,2.5.1,False,,
dev100764,cust100764,Android,4.3.18,False,2025-11-04 19:00:54,0.0
dev100765,cust100765,Ios,1.3.4,False,2025-11-04 15:56:42,0.0
dev100766,cust100766,Feature_Phone,1.8.6,False,,
dev100767,cust100767,Tablet,2.8.8,False,,
dev100768,cust100768,Android,1.6.1,False,,
dev100769,cust100769,Android,1.2.12,False,,
dev100770,cust100770,Tablet,4.7.14,False,,
dev100771,cust100771,Ios,4.1.16,False,,
dev100772,cust100772,Ios,2.0.4,False,,
dev100773,cust100773,Ios,2.0.19,False,,
dev100774,cust100774,Tablet,1.3.17,True,,
dev100775,cust100775,Feature_Phone,4.7.14,False,,
dev100776,cust100776,Android,4.3.14,False,,
dev100777,cust100777,Android,2.8.6,False,2025-11-04 01:00:18,0.0
dev100778,cust100778,Android,2.4.14,False,,
dev100779,cust100779,Ios,4.6.14,False,2025-11-04 21:17:42,0.0
dev100780,cust100780,Feature_Phone,2.5.15,False,2025-11-04 16:42:48,0.0
dev100781,cust100781,Ios,2.5.4,False,,
dev100782,cust100782,Android,4.3.0,False,,
dev100783,cust100783,Android,3.6.5,False,,
dev100784,cust100784,Tablet,2.7.20,False,2025-11-04 21:33:18,0.0
dev100785,cust100785,Android,3.1.5,False,,
dev100786,cust100786,Tablet,3.7.8,False,,
dev100787,cust100787,Feature_Phone,2.4.5,False,2025-11-04 06:56:00,0.0
dev100788,cust100788,Android,3.3.3,False,2025-11-04 20:40:42,0.0
dev100789,cust100789,Ios,1.0.15,False,2025-11-04 11:07:54,0.0
dev100790,cust100790,Android,3.2.2,False,,
dev100791,cust100791,Android,1.6.9,False,,
dev100792,cust100792,Android,3.5.7,False,,
dev100793,cust100793,Tablet,2.1.13,False,,
dev100794,cust100794,Android,2.4.20,False,,
dev100795,cust100795,Ios,2.2.7,False,,
dev100796,cust100796,Tablet,3.1.16,False,2025-11-04 20:22:06,0.0
dev100797,cust100797,Feature_Phone,4.7.14,False,2025-11-04 14:01:36,0.0
dev100798,cust100798,Ios,3.2.2,False,2025-11-04 13:00:00,0.0
dev100799,cust100799,Tablet,2.2.5,False,,
dev100800,cust100800,Android,1.4.18,False,,
dev100801,cust100801,Tablet,2.5.0,False,,
dev100802,cust100802,Ios,4.4.1,False,,
dev100803,cust100803,Android,1.8.12,False,2025-11-04 18:16:42,0.0
dev100804,cust100804,Android,2.5.11,False,2025-11-04 19:15:54,0.0
dev100805,cust100805,Tablet,1.3.19,False,,
dev100806,cust100806,Feature_Phone,2.9.9,False,,
dev100807,cust100807,Tablet,1.6.15,False,2025-11-04 08:25:54,0.0
dev100808,cust100808,Tablet,3.1.19,False,2025-11-04 13:13:06,0.0
dev100809,cust100809,Android,4.8.2,False,,
dev100810,cust100810,Feature_Phone,1.6.8,False,,
dev100811,cust100811,Android,2.4.10,False,2025-11-04 03:47:06,0.0
dev100812,cust100812,Android,4.6.19,False,,
dev100813,cust100813,Tablet,2.3.5,False,,
dev100814,cust100814,Ios,2.1.2,False,,
dev100815,cust100815,Ios,1.8.5,False,,
dev100816,cust100816,Tablet,4.1.3,False,,
dev100817,cust100817,Android,2.4.1,False,2025-11-04 00:53:30,0.0
dev100818,cust100818,Feature_Phone,4.0.15,False,,
dev100819,cust100819,Ios,3.1.6,False,,
dev100820,cust100820,Feature_Phone,2.7.7,False,,
dev100821,cust100821,Android,1.2.8,False,2025-11-04 07:21:36,0.0
dev100822,cust100822,Feature_Phone,3.3.6,False,,
dev100823,cust100823,Feature_Phone,3.5.13,False,2025-11-04 12:26:48,0.0
dev100824,cust100824,Ios,3.5.14,False,2025-11-04 10:12:30,0.0
dev100825,cust100825,Ios,3.0.1,False,,
dev100826,cust100826,Android,3.8.10,False,,
dev100827,cust100827,Feature_Phone,3.3.9,False,,
dev100828,cust100828,Feature_Phone,1.1.10,False,,
dev100829,cust100829,Android,1.2.20,False,,
dev100830,cust100830,Ios,2.7.3,False,2025-11-04 21:44:48,0.0
dev100831,cust100831,Tablet,1.8.10,False,2025-11-04 21:16:36,0.0
dev100832,cust100832,Android,3.5.16,False,,
dev100833,cust100833,Ios,2.8.18,False,2025-11-04 23:28:30,0.0
dev100834,cust100834,Feature_Phone,2.2.15,False,,
dev100835,cust100835,Ios,2.9.17,False,,
dev100836,cust100836,Feature_Phone,4.4.10,False,2025-11-04 14:11:54,0.0
dev100837,cust100837,Android,1.6.16,False,2025-11-04 21:14:06,0.0
dev100838,cust100838,Feature_Phone,2.0.0,False,2025-11-04 04:23:06,0.0
dev100839,cust100839,Feature_Phone,4.7.10,False,,
dev100840,cust100840,Android,1.6.20,False,,
dev100841,cust100841,Ios,4.5.12,False,2025-11-04 19:09:06,0.0
dev100842,cust100842,Ios,1.1.0,False,2025-11-04 19:36:54,0.0
dev100843,cust100843,Tablet,3.8.16,False,,
dev100844,cust100844,Ios,2.8.13,False,,
dev100845,cust100845,Ios,2.2.2,False,2025-11-04 05:49:06,0.0
dev100846,cust100846,Tablet,2.6.9,False,2025-11-04 09:01:36,0.0
dev100847,cust100847,Feature_Phone,4.6.6,False,,
dev100848,cust100848,Tablet,1.6.15,False,2025-11-04 16:50:00,0.0
dev100849,cust100849,Feature_Phone,4.5.1,False,,
dev100850,cust100850,Tablet,4.2.10,False,2025-11-04 08:33:00,0.0
dev100851,cust100851,Android,1.3.17,False,2025-11-04 16:31:24,0.0
dev100852,cust100852,Android,1.4.6,False,,
dev100853,cust100853,Ios,4.0.13,True,,
dev100854,cust100854,Android,1.0.2,False,2025-11-04 21:14:18,0.0
dev100855,cust100855,Ios,4.8.8,False,,
dev100856,cust100856,Ios,1.4.18,False,2025-11-04 06:22:06,0.0
dev100857,cust100857,Feature_Phone,2.7.17,False,2025-11-04 22:47:48,0.0
